101872;DUELO, EL;CONRAD, JOSEPH;;0.09;870C;5;02/18/1986;E;
101873;EMMANUELLE;ARSAN, ENMANUELLE;;0.08;870A;18;02/18/1986;E;
101874;EN ORBITA;BLOCK, THOMAS;;0.09;870B;12;02/18/1986;E;
101875;ENIGMA DE PARSIFAL, EL;LUDLUM, ROBERT;;0.09;870L;8;02/18/1986;E;
101876;EXOCET;HIGGINS, JACK;;0.10;870H;10;02/18/1986;A;
101877;EXODO;URIS, LEON;;0.08;870U;11;02/18/1986;A;
101878;EXTRANJERO, EL;CAMUS, ALBERT;;0.09;870C;5;02/18/1986;E;
101879;EXTRANJERO, EL;CAMUS, ALBERT;;0.09;870C;15;02/18/1986;A;
101880;FAUSTO WERTHER;GOETHE, WOLFGANG;;0.09;861G;0;02/18/1986;E;
101881;INMUNOLOGIA;BARRETT;;1.20;616T8;11;02/18/1986;E;
101882;GARGANTUA PANTAGRUEL;RABELAIS, FRANCOIS;;0.09;870R;1;02/18/1986;E;
101883;GRUSHENKA;ANONIMO;;0.08;870A;20;02/18/1986;E;
101884;HISTORIA INTERMINABLE, LA;ENDE, MICHAEL;;0.09;870E;22;02/18/1986;A;
101885;HISTORIA UNIVERSAL-GRECIA;CIRCULO DE LECTORES;;0.15;909C;3;02/18/1986;E;
101886;ALGO DE HISTORIA EN CUATRO CUENTOS TOMO I;ARIAS, BLANCA;;0.08;808A;0;02/18/1986;E;
101887;HISTORIA DE VENEZUELA EN CUENTOS TOMO II;ARIAS, BLANCA;;0.08;808A;0;02/18/1986;E;
101888;MAS HISTORIA DE VENEZUELA EN CUENTOS TOMO III;ARIAS, BLANCA;;0.08;808A;0;02/18/1986;E;
101889;HOJARASCA, LA;GARCIA, GRABIEL;;0.08;870G;27;02/18/1986;E;
101890;LEON URIS;PLASZA Y JANES;;3.00;870J;15;09/22/2002;E;
101891;JUEGO DE LA MUERTE, EL;JOHNSTON, JENNIFER;;0.09;870J;1;02/18/1986;E;
101892;JULIETTE;MARQUES DE SADE;;0.08;870M;23;02/18/1986;E;
101893;KAMASUTRA;ANONIMO;;0.09;870A;1;02/18/1986;E;
101894;LEGION;BLATTY, WILLIAM;;0.09;870B;16;02/18/1986;E;
101895;PROGRAMACION EN PASCAL;KELLER, ARTHUR;;0.13;519K;6;02/18/1986;E;
101896;PROGRAMACION EN PASCAL;KELLER, ARTHUR;;0.13;519K;4;02/18/1986;E;
101897;PROGRAMACION EN PASCAL;KELLER, ARTHUR;;0.13;519K;2;02/18/1986;E;
101898;CURSO DE INGLES AMERICANO AUDIO ACTIVO LINGUAMASTER;CIRCULO DE LECTORES;;0.27;420C;0;02/18/1986;E;
101899;LOPE DE AGUIRRE;OTERO, MIGUEL;;0.08;870O;14;02/18/1986;E;
101900;MADAME Y SUS TRES HIJAS;LOUYS, PIERRE;;0.09;800L;13;02/18/1986;E;
101901;MADRE DE ANNA, LA;GEBHARDT, HEIKO;;0.09;870G;15;02/18/1986;A;
101902;MASADA;GANN, ERNEST;;0.08;870G;5;02/18/1986;E;
101903;MIEDO A VOLAR;JONG, ERICA;;0.09;800J;28;02/18/1986;E;
101904;MIL NOCHES Y UNA NOCHE TOMO I, LAS;BLASCO, VICENTE;;0.28;800B;13;02/18/1986;E;
101905;MIL NOCHES Y UNA NOCHE TOMO II, LAS;BLASCO, VICENTE;;0.28;800B;13;02/18/1986;E;
101906;MISERABLES TOMO I, LOS;VICTOR HUGO;;0.09;870H;1;02/18/1986;E;
101907;MISERABLES TOMO II, LOS;VICTOR HUGO;;0.09;870H;0;02/18/1986;E;
101908;MUERTE EN VENECIA, LA;MANN, THOMAS;;0.09;870M;6;02/18/1986;E;
101909;MUJER Y SU EXPERIENCIA, LA;KITZINGER, SHEILA;;0.16;800K;7;02/18/1986;E;
101910;NATURALEZA, LA;CIRCULO DE LECTORES;;0.09;372C;2;02/18/1986;E;
101911;NOMBRE DE LA ROSA, EL;ECO, HUMBERTO;;0.09;870E;19;02/18/1986;E;
101912;NUEVAS PROFECIAS DE NOSTRADAMUS;FONTBRUNE, JEAN;;0.15;800F;10;02/18/1986;E;
101913;OBSESION INDECENTE, UNA;McCULLOUGH, COLLEN;;0.08;870M;17;02/18/1986;E;
101914;OFICINA NRO 1;OTERO, MIGUEL;;0.08;870O;14;02/18/1986;E;
101915;PADRINO, EL;PUZO, MARIO;;0.09;870P;20;02/18/1986;E;
101916;PAIS PORTATIL;GONZALEZ, ADRIANO;;0.08;870G;5;02/18/1986;E;
101917;PANAMA, PANAMA;VAZQUEZ, ALBERTO;;0.09;870V;7;02/18/1986;E;
101918;PAPELES DEL CLUB PICKWICK TOMO I;DICKENS, CHARLES;;0.09;870D;0;02/18/1986;E;
101919;PAPELES DEL CLUB PICKWICK TOMO II;DICKENS, CHARLES;;0.09;870D;0;02/18/1986;E;
101920;PARQUE GORKI, EL;SMITH, MARTIN;;0.08;870S;5;02/18/1986;E;
101921;PODER DE LAS PIRAMIDES 2, EL;CANO, ROMAN;;0.09;800C;4;02/18/1986;E;
101922;POESIA VENEZOLANA CONTEMPORANEA;LISCANO, JUAN;;0.09;870L;0;02/18/1986;E;
101923;PONTIFICE;THOMAS, GORDON;;0.09;870T;10;02/18/1986;E;
101924;PRISIONERA DE SU PASADO;WONDERS, SHIRLEY;;0.09;870W;4;02/18/1986;E;
101925;PROPIEDAD DE;HOFFMAN, ALICE;;0.09;870H;7;02/18/1986;E;
101926;PSICOPATOLOGIA DE LA VIDA COTIDIANA;FREUD, SIGMUND;;0.09;150F;5;02/18/1986;E;
101927;RASCACIELOS;STERN, R. M.;;0.08;870S;3;02/18/1986;A;
101928;REUNION DE DIRECTORIO;BULLRICH, SILVINA;;0.08;870B;2;02/18/1986;E;
101929;RICOS SON DIFERENTES, LOS;HOWATCH, SUSAN;;0.09;870H;1;02/18/1986;E;
101930;ROJO Y NEGRO;STENDHAL;;0.09;870S;4;02/18/1986;E;
101931;ROJOS;GELB, BARBARA;;0.09;870G;7;02/18/1986;E;
101932;SAGA DE LOS CHAIN, LA;GREEN, GERALD;;0.09;870G;10;02/18/1986;E;
101933;SALUD Y LOS ALIMENTOS;CIRCULO DE LECTORES;;0.09;372C;1;02/18/1986;E;
101934;SEGUNDA MUJER, LA;SMITH, ROBERT;;0.09;870R;12;02/18/1986;E;
101935;SEGUNDA VIDA DE SARA T, LA;ROSE, ROBERT;;0.09;870R;10;02/18/1986;E;
101936;VISUAL BASIC;FCO. JAVIER CEBALLOS;;3.50;020C;10;03/30/1996;E;
101937;SIGLO DE ORO ESPANOL;VARIOS;;0.09;870V;1;02/18/1986;E;
101938;SU GRAN PASION;STEEL, DANIELLA;;0.09;870S;24;02/18/1986;E;
101939;TAROT SEXUAL, EL;LAURENCE, THEODOR;;0.09;800L;5;02/18/1986;E;
101940;TEATRO GRIEGO;VARIOS;;0.09;870V;1;02/18/1986;E;
101941;TERCER HOMBRE, EL;GREENE, GRAHAM;;0.08;870G;13;02/18/1986;E;
101942;TERCER PECADO MORTAL, EL;SANDERS, LAWRENCE;;0.09;870S;21;02/18/1986;E;
101943;TIEMPO QUE PASA, EL;CIRCULO DE LECTORES;;0.09;372C;1;02/18/1986;E;
101944;TODOS LOS CUENTOS;GARCIA, GABRIEL;;0.08;870G;27;02/18/1986;A;
101945;TRABAJO Y EL RECREO, EL;CIRCULO DE LECTORES;;0.09;372C;1;02/18/1986;E;
101946;TRANSPORTE Y LA COMUNICACION, EL;CIRCULO DE LECTORES;;0.09;372C;1;02/18/1986;E;
101947;ULTIMOS DIAS DE HITLER, LOS;TREVOR, H. R.;;0.09;870T;11;02/18/1986;E;
101948;PARASITOLOGIA;HOMEZ, J;;3.50;616H;14;07/30/1996;A;
101949;VIOLENTA TEMPESTAD DE AMOR;MATTEWS, PATRICIA;;0.09;870M;16;02/18/1986;E;
101950;VIRGEN;PATTERSON, JAMES;;0.09;870P;15;02/18/1986;E;
101951;VIVIR, AMAR Y APRENDER;BUSCAGLIA, LEO;;0.09;800B;5;02/18/1986;A;
101952;BOLSO AMARILLO, EL;BOJUNGA, LYGIA;;0.10;808B;1;02/18/1986;A;
101953;JULIE Y LOS LOBOS;CRAIGHEAD, JEAN;;0.10;808C;10;02/18/1986;E;
101954;CHARLIE Y LA FABRICA DE CHOCOLATE;DAHL, ROALD;;0.09;808D;10;02/18/1986;E;
101955;ALAN Y NOEMI;LEVOY, MYRON;;0.09;808L;2;02/18/1986;E;
101956;ADRIANA;SANCHEZ, RAUL;;0.09;800S;7;02/18/1986;E;
101957;DIARIO SECRETO DE ADRIAN MOLE, EL;TOWNSED, SUE;;0.09;800T;10;02/18/1986;E;
101958;MILLONARIO, EL;SAINT PIERRE, M;;0.10;870S;9;02/18/1986;E;
101959;PEDRO PARAMO;RULFO, JUAN;;0.10;870R;10;02/18/1986;A;
101960;50 VACAS GORDAS;CHOCRON, ISACC;;0.09;870I;10;02/18/1986;E;
101961;VENUS DE LAS PIELES, LA;SACHER, MASOCH;;0.09;800S;6;02/18/1986;E;
101962;TERMODINAMICA EN INGENIERIA QUIMICA;SMITH, J. M.;;0.14;536S;30;04/09/1986;A;
101963;TERMODINAMICA EN INGENIERIA QUIMICA;SMITH, J. M.;;0.14;536S;20;04/09/1986;E;
101964;QUIMICA ORGANICA;SOLOMONS, T. W.;;0.39;547S;32;04/09/1986;A;
101965;QUIMICA ORGANICA;SOLOMONS, T. W.;;0.39;547S;11;04/09/1986;E;
101966;QUIMICA ORGANICA;SOLOMONS, T. W.;;0.39;547S;25;04/09/1986;A;
101967;TRATADO DE LAS SOCIEDADES CIVILES Y MERCANTILES;ARISMENDI, JOSE;;0.25;347A;1;04/09/1986;E;
101968;TRATADO DE LAS SOCIEDADES CIVILES Y MERCANTILES;ARISMENDI, JOSE;;0.25;347A;2;04/09/1986;E;
101969;TRATADO DE LAS SOCIEDADES CIVILES Y MERCANTILES;ARISMENDI, JOSE;;0.25;347A;0;04/09/1986;E;
101970;TRATADO DE LAS SOCIEDADES CIVILES Y MERCANTILES;ARISMENDI, JOSE;;0.25;347A;2;04/09/1986;E;
101971;TRATADO DE LAS SOCIEDADES CIVILES Y MERCANTILES;ARISMENDI, JOSE;;0.25;347A;2;04/09/1986;E;
101972;CONTABILIDAD DE COSTOS TOMO I;NEUNER, JOHN;;0.35;657N;15;04/09/1986;E;
101973;CONTABILIDAD DE COSTOS TOMO I;NEUNER, JOHN;;0.35;657N;15;04/09/1986;E;
101974;CONTABILIDAD DE COSTOS TOMO I;NEUNER, JOHN;;0.35;657N;4;04/09/1986;E;
101975;CONTABILIDAD DE COSTOS TOMO I;NEUNER, JOHN;;0.35;657N;8;04/09/1986;E;
101976;CONTABILIDAD DE COSTOS TOMO II;NEUNER, JOHN;;0.35;657N;8;04/09/1986;E;
101977;CONTABILIDAD DE COSTOS TOMO II;NEUNER, JOHN;;0.35;657N;0;04/09/1986;E;
101978;CONTABILIDAD DE COSTOS TOMO II;NEUNER, JOHN;;0.35;657N;13;04/09/1986;E;
101979;CONTABILIDAD DE COSTOS TOMO II;NEUNER, JOHN;;0.35;657N;9;04/09/1986;E;
101980;DERECHO INTERNACIONAL PUBLICO;GUERRA, DANIEL;;0.21;341G;3;04/09/1986;E;
101981;DERECHO INTERNACIONAL PUBLICO;GUERRA, DANIEL;;0.21;341G;4;04/09/1986;E;
101982;DERECHO INTERNACIONAL PUBLICO;GUERRA, DANIEL;;0.21;341G;4;04/09/1986;E;
101983;DERECHO INTERNACIONAL PUBLICO;GUERRA, DANIEL;;0.21;341G;3;04/09/1986;E;
101984;DERECHO INTERNACIONAL PUBLICO;GUERRA, DANIEL;;0.21;341G;2;04/09/1986;E;
101985;CURSO DE DERECHO MERCANTIL;GOLDSCHMIDT, ROBERTO;;0.10;347G;5;04/09/1986;E;
101986;CURSO DE DERECHO MERCANTIL;GOLDSCHMIDT, ROBERTO;;0.10;347G;3;04/09/1986;E;
101987;CURSO DE DERECHO MERCANTIL;GOLDSCHMIDT, ROBERTO;;0.10;347G;5;04/09/1986;E;
101988;CURSO DE DERECHO MERCANTIL;GOLDSCHMIDT, ROBERTO;;0.10;347G;2;04/09/1986;E;
101989;CURSO DE DERECHO MERCANTIL;GOLDSCHMIDT, ROBERTO;;0.10;347G;3;04/09/1986;E;
101990;CURSO DE DERECHO MERCANTIL;GOLDSCHMIDT, ROBERTO;;0.10;347G;6;04/09/1986;E;
101991;CURSO DE DERECHO MERCANTIL;GOLDSCHMIDT, ROBERTO;;0.10;347G;8;04/09/1986;E;
101992;CURSO DE DERECHO MERCANTIL;GOLDSCHMIDT, ROBERTO;;0.10;347G;8;04/09/1986;E;
101993;CURSO DE DERECHO MERCANTIL;GOLDSCHMIDT, ROBERTO;;0.10;347G;6;04/09/1986;E;
101994;CURSO DE DERECHO MERCANTIL;GOLDSCHMIDT, ROBERTO;;0.10;347G;5;04/09/1986;E;
101995;TRATADO ELEMENTAL DE DERECHO ROMANO;PETIT, EUGENE;;0.20;349P;0;04/09/1986;E;
101996;TRATADO ELEMENTAL DE DERECHO ROMANO;PETIT, EUGENE;;0.20;349P;1;04/09/1986;E;
101997;TRATADO ELEMENTAL DE DERECHO ROMANO;PETIT, EUGENE;;0.20;349P;3;04/09/1986;E;
101998;TRATADO ELEMENTAL DE DERECHO ROMANO;PETIT, EUGENE;;0.20;349P;3;04/09/1986;E;
101999;TRATADO ELEMENTAL DE DERECHO ROMANO;PETIT, EUGENE;;0.20;349P;3;04/09/1986;E;
102000;CONTABILIDAD DE COSTOS;BACKER, MORTON;;0.18;657B;10;04/09/1986;E;
102001;CONTABILIDAD DE COSTOS;BACKER, MORTON;;0.18;657B;4;04/09/1986;E;
102002;CONTABILIDAD DE COSTOS;BACKER, MORTON;;0.18;657B;8;04/09/1986;E;
102003;CONTABILIDAD DE COSTOS;BACKER, MORTON;;0.18;657B;0;04/09/1986;E;
102004;CONTABILIDAD DE COSTOS;BACKER, MORTON;;0.18;657B;13;04/09/1986;E;
102005;CALCULO SUPERIOR;SPIEGEL, MURRAY;;0.09;515S;10;04/09/1986;E;
102006;CALCULO SUPERIOR;SPIEGEL, MURRAY;;0.09;515S;7;04/09/1986;A;
102007;CALCULO SUPERIOR;SPIEGEL, MURRAY;;0.09;515S;14;04/09/1986;E;
102008;MATEMATICAS SUPERIORES;SPIEGEL, MURRAY;;0.09;515S;8;04/09/1986;E;
102009;PASCAL AVANZADO;SAND, PAUL;;0.20;519S;9;04/09/1986;E;
102010;PASCAL AVANZADO;SAND, PAUL;;0.20;519S;5;04/09/1986;E;
102011;PASCAL AVANZADO;SAND, PAUL;;0.20;519S;7;04/09/1986;E;
102012;METODOS DE INVESTIGACION EN LAS RELACIONES SOCIALES;SELLTIZ, CLAIRE;;0.30;001S;0;04/09/1986;E;
102013;METODOS DE INVESTIGACION EN LAS RELACIONES SOCIALES;SELLTIZ, CLAIRE;;0.30;001S;0;04/09/1986;E;
102014;METODOS DE INVESTIGACION EN LAS RELACIONES SOCIALES;SELLTIZ, CLAIRE;;0.30;001S;1;04/09/1986;E;
102015;METODOS DE INVESTIGACION EN LAS RELACIONES SOCIALES;SELLTIZ, CLAIRE;;0.30;001S;0;04/09/1986;E;
102016;METODOS DE INVESTIGACION EN LAS RELACIONES SOCIALES;SELLTIZ, CLAIRE;;0.30;001S;0;04/09/1986;E;
102017;SOCIEDAD, LA;CHINOY, ELY;;0.09;301CH;0;04/09/1986;E;
102018;SOCIEDAD, LA;CHINOY, ELY;;0.09;301CH;0;04/09/1986;E;
102019;SOCIEDAD, LA;CHINOY, ELY;;0.09;301CH;0;04/09/1986;E;
102020;SOCIEDAD, LA;CHINOY, ELY;;0.09;301CH;1;04/09/1986;E;
102021;SOCIEDAD, LA;CHINOY, ELY;;0.09;301CH;0;04/09/1986;E;
102022;LECCIONES DE TEORIA ECONOMICA;CASTANEDA, JOSE;;0.11;330C;4;04/09/1986;E;
102023;LECCIONES DE TEORIA ECONOMICA;CASTANEDA, JOSE;;0.11;330C;8;04/09/1986;A;
102024;LECCIONES DE TEORIA ECONOMICA;CASTANEDA, JOSE;;0.11;330C;6;04/09/1986;E;
102025;LECCIONES DE TEORIA ECONOMICA;CASTANEDA, JOSE;;0.11;330C;2;04/09/1986;E;
102026;LECCIONES DE TEORIA ECONOMICA;CASTANEDA, JOSE;;0.11;330C;4;04/09/1986;E;
102027;TEORIA PURA DEL DERECHO;KELSEN, HANS;;0.05;340K;1;04/09/1986;E;
102028;TEORIA PURA DEL DERECHO;KELSEN, HANS;;0.05;340K;2;04/09/1986;E;
102029;TEORIA PURA DEL DERECHO;KELSEN, HANS;;0.05;340K;5;04/09/1986;E;
102030;TECNICAS DE INVESTIGACION SOCIAL;SIERRA, RESTITUTO;;0.18;001S;2;04/09/1986;E;
102031;TECNICAS DE INVESTIGACION SOCIAL;SIERRA, RESTITUTO;;0.18;001S;2;04/09/1986;E;
102032;TECNICAS DE INVESTIGACION SOCIAL;SIERRA, RESTITUTO;;0.18;001S;2;04/09/1986;E;
102033;TECNICAS DE INVESTIGACION SOCIAL;SIERRA, RESTITUTO;;0.18;001S;4;04/09/1986;E;
102034;TECNICAS DE INVESTIGACION SOCIAL;SIERRA, RESTITUTO;;0.18;001S;0;04/09/1986;E;
102035;INTRODUCCION AL ESTUDIO DEL DERECHO;GARCIA, EDUARDO;;0.14;340G;2;04/09/1986;E;
102036;INTRODUCCION AL ESTUDIO DEL DERECHO;GARCIA, EDUARDO;;0.14;340G;4;04/09/1986;E;
102037;INTRODUCCION AL ESTUDIO DEL DERECHO;GARCIA, EDUARDO;;0.14;340G;3;04/09/1986;E;
102038;INTRODUCCION AL ESTUDIO DEL DERECHO;GARCIA, EDUARDO;;0.14;340G;5;04/09/1986;E;
102039;BIENES Y DERECHOS REALES;EGAÑA, MANUEL;;0.12;346E;7;04/09/1986;E;
102040;BIENES Y DERECHOS REALES;EGAÑA, MANUEL;;0.12;346E;5;04/09/1986;E;
102041;BIENES Y DERECHOS REALES;EGAÑA, MANUEL;;0.12;346E;2;04/09/1986;E;
102042;CURSO DE DERECHO PENAL VENEZOLANO TOMO I;MENDOZA, JOSE;;0.07;343M;2;04/09/1986;E;
102043;CURSO DE DERECHO PENAL VENEZOLANO TOMO I;MENDOZA, JOSE;;0.07;343M;4;04/09/1986;E;
102044;CURSO DE DERECHO PENAL VENEZOLANO TOMO I;MENDOZA, JOSE;;0.07;343M;7;04/09/1986;E;
102045;CURSO DE DERECHO PENAL VENEZOLANO TOMO II;MENDOZA, JOSE;;0.07;343M;4;04/09/1986;E;
102046;CURSO DE DERECHO PENAL VENEZOLANO TOMO II;MENDOZA, JOSE;;0.07;343M;1;04/09/1986;E;
102047;CURSO DE DERECHO PENAL VENEZOLANO TOMO II;MENDOZA, JOSE;;0.07;343M;1;04/09/1986;E;
102048;CURSO DE DERECHO PENAL VENEZOLANO TOMO III;MENDOZA, JOSE;;0.07;343M;1;04/09/1986;E;
102049;CURSO DE DERECHO PENAL VENEZOLANO TOMO III;MENDOZA, JOSE;;0.07;343M;3;04/09/1986;E;
102050;CURSO DE DERECHO PENAL VENEZOLANO TOMO III;MENDOZA, JOSE;;0.07;343M;2;04/09/1986;E;
102051;TRATADO MODERNO DE ECONOMIA GENERAL;GONZALEZ, ANTONIO;;0.10;330G;5;04/09/1986;E;
102052;TRATADO MODERNO DE ECONOMIA GENERAL;GONZALEZ, ANTONIO;;0.10;330G;5;04/09/1986;E;
102053;TRATADO MODERNO DE ECONOMIA GENERAL;GONZALEZ, ANTONIO;;0.10;330G;10;04/09/1986;E;
102054;TRATADO MODERNO DE ECONOMIA GENERAL;GONZALEZ, ANTONIO;;0.10;330G;4;04/09/1986;A;
102055;TRATADO MODERNO DE ECONOMIA GENERAL;GONZALEZ, ANTONIO;;0.10;330G;11;04/09/1986;E;
102056;PROBLEMAS DE QUIMICA GENERAL;IBARZ, JOSE;;0.13;540F;18;04/16/1986;E;
102057;LOGICA DE LA CIENCIA EN LA SOCIOLOGIA, LA;WALLACE, M.;;0.04;301W;1;04/16/1986;E;
102058;TEORIA DE CONJUNTOS Y TEMAS AFINES;LIPSCHUTZ,S.;;0.08;510L;21;04/16/1986;E;
102059;QUIMICA GENERAL SUPERIOR;MASTERTON, WILLIAM L.;;0.30;540M;2;04/16/1986;A;
102060;MUESTREO ESTADISTICO PARA AUDITORIA Y CONTROL;MCRAE, T. W.;;0.10;310M;0;04/16/1986;E;
102061;PLATANO, EL;CHAMPION, J.;;0.20;582CH;5;04/16/1986;E;
102062;INTRODUCCION  A LA HISTORIA;LOMBARDI, ANGEL;;0.05;930L;0;04/16/1986;E;
102063;CONTRIBUCION A LA METODOLOGIA DEL TRABAJO SOCIAL;LIMA, BORIS;;0.04;301L;1;04/16/1986;E;
102064;VIA DE ACCESO TRANSFRAGMATICO AL ESOFAGO TORAC. MED. ANT.;PINNOTTI, E.;;0.10;615P;1;04/16/1986;E;
102065;DERECHO VENEZOLANO SOBRE LA LETRA DE CAMBIO, EL;DE SOLA, RENE;;0.08;347S;1;04/16/1986;E;
102066;ORIGEN DE LA FAMILIA, EL;ENGELS, FEDERICO;;0.08;301L;0;04/16/1986;E;
102067;CIENCIA POLITICA LATINOAMERICANA, UNA;RAMOS, ALFREDO;;0.08;320R;0;04/16/1986;E;
102068;HIGIENE ANIMAL Y PREVENCION DE ENFERMEDADES;DYKSTRA, R.;;0.30;636D;0;04/16/1986;E;
102069;ECONOMIA VENEZOLANA, LA;ARANDA, SERGIO;;0.06;330A;2;04/16/1986;E;
102070;SOCIEDAD OPRESORA, LA;MARCUSE, HERBERT;;0.06;301M;0;04/16/1986;E;
102071;FISICA TOMO II;RESNICK, ROBERT;;0.10;530R;29;04/16/1986;E;
102072;TRATADO MODERNO DE ECONOMIA GENERAL;GONZALEZ, ANTONIO;;0.10;330G;5;04/16/1986;E;
102073;ENSAYOS SOBRE PLANIFICACION REGIONAL DEL DESARROLLO;ILPES;;0.08;330I;0;04/16/1986;E;
102074;CONTRIBUCION A LA METODOLOGIA DEL TRABAJO SOCIAL;LIMA, BORIS;;0.04;301L;1;04/16/1986;E;
102075;ESCRITOS DEL LIBERTADOR;S. B. V.;;0.05;920S;1;04/16/1986;E;
102076;CIEN ANOS DE SOLEDAD;GARCIA, GABRIEL;;0.08;800G;12;04/16/1986;E;
102077;SARA T;WAGNER, ROBIN;;0.08;800W;15;04/16/1986;E;
102078;CHARLIE Y LA FABRICA DE CHOCOLATE;DAHL, ROALD;;0.09;808D;15;04/16/1986;E;
102079;SOCIEDADES MERCANTILES;NUNEZ, JORGE;;0.08;347N;3;04/16/1986;E;
102080;GUIA AUTODIDACTICA PARA LA ALIMENTACION GANADO Y AVES DDE CORRAL;DIAZ, PEDRO;;0.06;800D;0;04/16/1986;E;
102081;ANTIGUA Y MODERNA LITERATURA, LA;VENEZOLANA;;0.06;800D;0;04/16/1986;E;
102082;ANTROPOLOGIA CULTURAL;NANDA, SERENA;;0.06;301N;3;04/16/1986;E;
102083;DIRECCION Y ADMINISTRACION DE GRANJAS;BENEKE, RAYMOND;;0.08;630B;0;04/16/1986;E;
102084;ARGONAUTAS DEL PACIFICO OCCIDENTAL, LOS;MALINOWSKI, B.;;0.09;800M;0;04/16/1986;E;
102085;SINCERIDAD SEXUAL;HITE, SHERE;;0.09;800H;25;04/16/1986;E;
102086;HISTORIA Y CONCIENCIA DE CLASES III;LUCKACS, G.;;0.05;301L;0;04/16/1986;E;
102087;ENDODONCIA;LASALA A.;;0.37;617L;12;04/16/1986;E;
102088;DERECHO ROMANO, DERECHO MODERNO, DERECHO DE FAMILIA Y JURISPRUDENCIA;VISO, LUIS R.;;0.06;349V;0;04/16/1986;E;
102089;MATEMATICAS PARA ADMINISTRACION Y ECONOMIA;DRAPER, JEAN;;0.23;510D;3;04/16/1986;E;
102090;FUNDAMENTOS DE LA PSICOLOGIA FISIOLOGICA;THOMPSON R.;;0.20;612T;2;04/16/1986;E;
102091;BOLIVAR HOY;USLAR, ARTURO;;0.04;920U;1;04/16/1986;E;
102092;HUASIPUNGO;ICAZA, JORGE;;0.08;800I;3;04/16/1986;E;
102093;VENDEDOR MAS GRANDE DEL MUNDO, EL;MAUDINO, OG;;0.04;800M;3;04/16/1986;E;
102094;TEORIA GENERAL DE LA OCUPACION EL INT.Y EL DIN.;KEYNES, J. M.;;0.05;330K;2;04/16/1986;E;
102095;DIARIO DE ANA FRANK;FRANK, ANA;;0.08;800F;29;04/16/1986;E;
102096;GEODESIA;TORGE, W.;;0.12;515T;21;04/16/1986;A;
102097;MANEJO DEL PERSONAL Y RELACIONES INDUSTRIALES;YODER, DALE;;0.16;350Y;8;04/16/1986;E;
102098;POLITICA, LA;ARISTOTELES;;0.04;320A;0;04/16/1986;E;
102099;RESPUESTA DE LOS DIOSES, LA;DANIKEN, ERICH;;0.08;800D;3;04/16/1986;E;
102100;ORO DE LOS DIOSES, EL;DANIKEN, ERICH;;0.08;800D;13;04/16/1986;E;
102101;PRINCIPIO DE GENETICA;SINNOT, EDMUND;;0.20;575S;6;04/16/1986;A;
102102;1000 PROBLEMAS DE ARITMETICA,ALGEBRA,GEOM. Y TRIGONOMETRIA;ANTONOV, N.;;0.15;510A;21;04/16/1986;A;
102103;PRACTICA DENTAL MODERNA;HOLLANDER, LLOYD;;0.20;617M;4;04/16/1986;E;
102104;AMERICA LATINA EN CRISIS;ARANDA, SERGIO;;0.08;330A;0;04/16/1986;E;
102105;CALCULO DIFERENCIAL E INTEGRAL TOMO I;BEERS, LIPMAN;;0.10;515B;30;04/16/1986;E;
102106;CALCULO DIFERENCIAL E INTEGRAL TOMO II;BEERS, LIPMAN;;0.10;515B;28;04/16/1986;A;
102107;HISTORIA DEL PENSAMIENTO ECONOMICO EN EL SIGLO XX;JAMES, EMILE;;0.17;330J;0;05/08/1986;A;
102108;HISTORIA DEL PENSAMIENTO ECONOMICO EN EL SIGLO XX;JAMES, EMILE;;0.17;330J;0;05/08/1986;E;
102109;HISTORIA DEL PENSAMIENTO ECONOMICO EN EL SIGLO XX;JAMES, EMILE;;0.17;330J;0;05/08/1986;E;
102110;PSICOLOGIA IDEOLOGIA Y CIENCIA;BRAUNSTEIN, NESTOR;;0.11;150B;1;05/08/1986;E;
102111;PSICOLOGIA IDEOLOGIA Y CIENCIA;BRAUNSTEIN, NESTOR;;0.11;150B;0;05/08/1986;E;
102112;ESTADO ABSOLUTISTA, EL;ANDERSON, PERRY;;0.15;320A;2;05/08/1986;E;
102113;ESTADO ABSOLUTISTA, EL;ANDERSON, PERRY;;0.15;320A;1;05/08/1986;E;
102114;ESTADO ABSOLUTISTA, EL;ANDERSON, PERRY;;0.15;320A;0;05/08/1986;E;
102115;ESTADO ABSOLUTISTA, EL;ANDERSON, PERRY;;0.15;320A;2;05/08/1986;E;
102116;FISICA TOMO I;HOLLIDAY, DAVID;;0.20;530H;35;05/08/1986;E;
102117;FISICA TOMO I;HOLLIDAY, DAVID;;0.20;530H;33;05/08/1986;E;
102118;EMBRILOGIA CLINICA;MOORE;INTERAMERICANA;5.00;611-m;24;03/30/2005;E;
102119;FISICA TOMO II;HOLLIDAY, DAVID;;0.20;530H;50;05/08/1986;E;
102120;FISICA TOMO II;HOLLIDAY, DAVID;;0.20;530H;16;05/08/1986;A;
102121;FISICA TOMO II;HOLLIDAY, DAVID;;0.20;530H;27;05/08/1986;A;
102122;ANALISIS MATEMATICO;APOSTOL, TOM;;0.18;515A;8;05/08/1986;A;
102123;ANALISIS MATEMATICO;APOSTOL, TOM;;0.18;515A;12;05/08/1986;E;
102124;ANALISIS MATEMATICO;APOSTOL, TOM;;0.18;515A;35;05/08/1986;A;
